event_type,event_cause,requires_road_closure,police_station,zone,corridor,latitude,longitude,priority
1,14,False,38,8,11,13.06145,77.4608617,0.0
1,14,False,28,8,11,13.0387425,77.7397905,0.0
1,14,False,38,8,11,13.0615802,77.4608504,0.0
0,4,False,9,8,11,13.183545,77.6801783,0.0
1,11,False,43,10,2,13.0041838,77.5839763,1.0
1,2,False,13,8,11,12.8445617,77.6732867,0.0
1,2,False,13,8,11,12.8375952,77.6788445,0.0
1,14,False,28,8,11,13.0533971,77.7620991,0.0
1,14,False,28,8,11,13.0357139,77.7365339,0.0
1,14,False,12,8,11,13.1983767,77.6974685,0.0
1,14,False,38,8,11,13.0669972,77.4517019,0.0
1,14,False,38,8,11,13.0750328,77.4358991,0.0
1,14,False,38,8,11,13.0751533,77.4363333,0.0
1,14,False,9,8,3,13.1784872,77.6370365,1.0
1,6,False,19,3,11,13.0528197,77.6459627,0.0
1,14,False,28,8,11,13.0397033,77.7415583,0.0
1,14,False,38,8,11,13.0629026,77.4583968,0.0
1,14,False,38,8,11,13.0674398,77.4497151,0.0
1,14,False,38,8,11,13.0634941,77.4561606,0.0
1,14,False,50,2,11,12.9692815,77.7357346,0.0
1,14,False,38,8,11,13.0707619,77.4448725,0.0
1,14,False,12,8,11,13.2307959,77.6912179,0.0
1,2,False,9,8,3,13.1853883,77.6418683,1.0
1,2,False,9,8,3,13.1854657,77.6420641,1.0
1,14,False,52,8,3,13.1355168,77.617415,1.0
0,4,False,9,8,11,13.1835417,77.6807133,0.0
1,2,False,12,8,11,13.2505022,77.71504,0.0
0,4,False,14,2,13,12.9695341,77.7006055,1.0
1,14,False,2,6,16,12.9140108,77.5673732,1.0
1,14,False,3,0,14,12.9999986,77.6634061,1.0
1,14,False,28,3,11,13.005755,77.6904483,0.0
1,14,False,19,3,11,13.0442709,77.6432677,0.0
1,14,False,23,5,15,13.0431317,77.5512583,1.0
1,14,False,5,0,12,12.923575,77.655095,1.0
1,2,False,24,6,11,12.91861725,77.58946,0.0
1,2,False,24,6,11,12.91861725,77.58946,0.0
1,14,False,8,5,11,13.0471959,77.502766,0.0
1,14,False,30,9,9,12.9857015,77.5267423,1.0
1,14,False,13,8,11,12.8188227,77.6885633,0.0
1,6,False,3,0,11,12.9879947,77.6638348,0.0
1,14,False,26,9,11,12.9717905,77.5075445,0.0
1,13,False,42,9,11,13.0142186,77.5305288,0.0
1,14,False,43,1,2,12.9986635,77.5841885,1.0
1,14,False,41,5,2,13.0190687,77.5840829,1.0
1,14,False,3,3,11,13.0196125,77.6738748,0.0
1,2,False,3,4,11,13.0059006,77.636093,0.0
1,2,False,13,6,11,12.860422,77.6609334,0.0
1,14,False,6,9,10,12.9407201,77.5247945,1.0
1,14,False,20,1,2,12.9974033,77.584765,1.0
1,14,False,3,3,14,12.9955497,77.666766,1.0
1,14,False,13,8,11,12.8405554,77.6518242,0.0
0,4,False,9,8,11,13.1871368,77.680719,0.0
1,14,False,26,9,11,12.974094,77.508972,0.0
1,14,False,38,8,11,13.0631912,77.4553056,0.0
1,14,False,35,3,13,13.0002484,77.6772358,1.0
1,14,False,35,3,13,12.9988086,77.6757798,1.0
0,4,False,38,8,11,13.056993,77.4742172,0.0
1,14,False,30,9,11,12.9858812,77.4873198,0.0
1,14,False,14,2,12,12.9341249,77.6900036,1.0
1,14,False,53,9,19,13.026353,77.544093,1.0
1,14,True,31,9,11,12.9333094,77.4914091,0.0
1,14,False,38,8,11,13.056995,77.4770157,0.0
1,7,False,21,6,11,12.8497833,77.5883033,0.0
1,14,False,38,8,11,13.0586977,77.4661219,0.0
1,4,True,14,3,17,12.957165,77.6746067,1.0
1,14,False,28,3,11,13.0266391,77.7214589,0.0
1,14,False,23,6,15,12.8713593,77.530622,1.0
0,4,False,14,2,13,12.9694191,77.7005749,1.0
1,14,False,8,5,11,13.0486313,77.4980683,0.0
1,14,False,8,5,11,13.0485262,77.4979792,0.0
1,14,False,37,7,11,12.9233342,77.6099015,0.0
1,14,False,26,9,11,12.9666372,77.5048395,0.0
1,2,False,38,8,11,13.0652704,77.454816,0.0
1,14,False,18,4,2,13.0514702,77.5942456,1.0
1,14,False,29,6,11,12.8951843,77.5551185,0.0
1,7,False,45,1,11,12.9858214,77.6050951,0.0
1,14,False,38,8,11,13.0517442,77.4888513,0.0
1,14,False,41,5,2,13.025155,77.5853733,1.0
1,14,False,41,5,2,13.0193258,77.5842441,1.0
1,14,False,41,5,2,13.0193398,77.584308,1.0
1,14,False,41,5,2,13.0219386,77.584501,1.0
0,4,True,19,3,11,13.0531351,77.6460729,0.0
1,14,False,13,8,11,12.8150855,77.6914602,0.0
1,14,False,3,0,14,12.9979702,77.6627056,1.0
1,2,False,9,8,6,13.1337081,77.6668625,1.0
1,14,False,35,3,11,13.0037533,77.7569917,0.0
1,14,False,41,5,2,13.0187717,77.586025,1.0
1,14,False,15,7,7,12.9124189,77.6256602,1.0
1,14,False,38,8,11,13.0559543,77.4754176,0.0
1,14,False,28,3,11,13.0005187,77.7120899,0.0
1,14,False,18,4,14,13.0419433,77.5969833,1.0
1,14,False,19,4,14,13.0357367,77.62852,1.0
1,14,False,38,8,11,13.0548805,77.473713,0.0
1,14,False,31,9,10,12.9068891,77.4736058,1.0
1,4,False,38,8,11,13.0803462,77.4235747,0.0
1,11,False,19,3,11,13.0664309,77.6407721,0.0
1,14,False,50,2,11,12.9711432,77.7501075,0.0
1,14,False,18,4,2,13.0493842,77.5930447,1.0
1,14,False,30,10,9,12.9837004,77.5293976,1.0
1,14,False,5,0,12,12.9234754,77.6560202,1.0
1,14,False,5,7,11,12.9169381,77.6730534,0.0
1,14,False,8,9,11,13.0491594,77.49642,0.0
1,14,False,18,5,2,13.036081,77.5892814,1.0
1,2,False,46,6,1,12.8559783,77.5887467,1.0
1,14,False,18,5,2,13.0359526,77.5892901,1.0
1,14,False,18,5,2,13.0358764,77.5895083,1.0
1,14,False,18,5,2,13.036005,77.5892867,1.0
1,14,False,18,5,2,13.036005,77.5892867,1.0
0,4,False,14,2,13,12.9695456,77.7005376,1.0
1,6,False,6,9,11,12.95122,77.5212583,0.0
1,14,False,22,7,1,12.89653,77.5997367,1.0
1,14,False,23,5,11,13.0549185,77.5348111,0.0
1,14,False,19,3,11,13.0527934,77.6460881,0.0
1,6,False,38,8,11,13.0625915,77.4586362,0.0
1,14,False,6,10,10,12.9471605,77.5326026,1.0
1,14,False,52,5,3,13.1104433,77.6044517,1.0
1,6,False,38,8,11,13.0528667,77.48617,0.0
1,14,False,26,9,11,12.9689312,77.5124971,0.0
1,14,False,53,9,19,13.026353,77.544093,1.0
1,2,False,2,10,11,12.93165632,77.55184459,0.0
1,14,False,5,2,11,12.91371,77.6783083,0.0
1,14,False,5,0,12,12.9230219,77.6566549,1.0
1,14,False,38,8,11,13.0587231,77.4673853,0.0
1,14,False,30,10,9,12.9820421,77.5314788,1.0
1,6,False,46,6,11,12.8519578,77.5880032,0.0
1,3,False,53,5,11,13.03439169,77.55736917,0.0
1,14,False,50,2,11,12.9383623,77.7468821,0.0
1,14,False,53,5,11,13.03439169,77.55736917,0.0
1,14,False,53,9,19,13.025843,77.5446395,1.0
1,14,False,38,8,11,13.0482728,77.4864341,0.0
1,14,False,34,1,9,12.9757351,77.5595824,1.0
1,7,False,26,9,11,12.97964,77.5155283,0.0
1,6,False,26,9,11,12.9748391,77.512356,0.0
1,14,False,28,3,11,13.004372,77.7111115,0.0
1,14,False,15,7,7,12.9122673,77.6257996,1.0
1,14,False,23,5,11,13.0549018,77.5346642,0.0
1,14,False,38,8,11,13.0569432,77.4744272,0.0
1,6,False,27,4,11,13.0262338,77.6200698,0.0
1,14,False,38,8,11,13.0781531,77.4297485,0.0
0,4,False,14,2,13,12.9694905,77.7006332,1.0
1,4,False,46,6,11,12.8739863,77.5405456,0.0
1,2,False,11,1,5,12.98197281,77.59299479,1.0
1,14,False,38,8,11,13.0736542,77.4369084,0.0
1,7,False,43,10,2,13.0042053,77.5840091,1.0
1,4,True,53,5,11,13.0346801,77.5572821,0.0
1,11,False,50,2,11,12.9208383,77.7364617,0.0
1,11,True,19,3,11,13.0664221,77.6407649,0.0
1,14,False,18,5,2,13.0341837,77.5885594,1.0
1,14,False,20,1,2,12.9938787,77.5848069,1.0
1,2,False,38,8,11,12.8824767,77.7543172,0.0
1,2,False,38,8,11,12.8827983,77.7545976,0.0
1,14,False,28,3,11,13.0197615,77.7092792,0.0
1,2,False,38,8,11,12.882442,77.7547886,0.0
1,14,False,23,5,15,13.0404633,77.54438,1.0
1,2,False,38,8,11,12.8828731,77.754743,0.0
1,2,False,38,8,11,12.882377,77.7543794,0.0
1,2,False,38,8,11,12.8827592,77.7544043,0.0
1,2,False,38,8,11,12.8826448,77.7546077,0.0
1,14,False,26,9,11,12.9658795,77.5049199,0.0
1,2,False,38,8,11,12.8828451,77.7547765,0.0
1,2,False,38,8,11,12.8828862,77.7547649,0.0
1,2,False,38,8,11,12.8823842,77.7547265,0.0
1,2,False,38,8,11,12.8824382,77.7548026,0.0
1,2,False,38,8,11,12.8824212,77.7542595,0.0
1,2,False,38,8,11,12.8824561,77.7549771,0.0
1,14,False,38,8,11,13.0698363,77.4459375,0.0
1,2,False,38,8,11,12.8822347,77.7547115,0.0
1,6,False,43,10,2,13.0014127,77.5837418,1.0
1,14,False,32,4,2,13.0499377,77.5927042,1.0
1,14,False,32,4,2,13.0497983,77.5927317,1.0
1,14,False,52,5,3,13.1114676,77.6043594,1.0
0,4,False,14,2,13,12.9695083,77.7006091,1.0
1,14,True,9,8,6,13.1232782,77.6384588,1.0
0,4,False,32,10,2,13.0240181,77.5831956,1.0
1,14,False,38,8,11,13.0565701,77.4739825,0.0
1,14,False,35,2,13,12.9752846,77.6976675,1.0
1,14,True,50,2,11,12.9382397,77.7467208,0.0
1,14,False,52,5,3,13.1101783,77.6038533,1.0
1,14,False,23,5,15,13.0411767,77.5458933,1.0
1,14,False,38,8,11,13.0663883,77.4519717,0.0
1,14,False,32,5,2,13.03484,77.5887367,1.0
1,14,False,38,8,11,13.0641283,77.456455,0.0
1,6,False,5,8,11,12.901645,77.6605213,0.0
1,3,False,31,9,10,12.9022743,77.4693362,1.0
1,7,False,21,8,11,12.878175,77.6103383,0.0
1,14,False,39,9,11,13.04756,77.5003067,0.0
1,14,False,31,9,10,12.8998268,77.466368,1.0
1,14,False,38,8,11,13.0575265,77.470579,0.0
1,2,False,41,5,2,13.023351,77.5849252,1.0
1,6,False,32,5,2,13.0240081,77.5849244,1.0
0,4,False,38,8,11,13.14426769,77.53198808,0.0
1,11,False,50,8,11,12.9702087,77.7317569,0.0
1,14,False,15,7,7,12.9002509,77.6334315,1.0
1,14,False,38,8,11,13.0744167,77.4372867,0.0
1,14,False,19,4,6,13.0560118,77.6324172,1.0
0,10,False,30,10,9,12.9837267,77.5293267,1.0
1,14,False,38,8,11,13.0536556,77.4854758,0.0
1,14,False,38,8,11,13.0535731,77.4855326,0.0
1,6,False,41,5,2,13.0233064,77.5849843,1.0
1,6,False,30,9,11,12.987525,77.475115,0.0
1,14,False,3,3,14,12.9958493,77.667251,1.0
1,14,False,52,5,3,13.1164247,77.6076074,1.0
1,6,False,50,2,11,12.9508048,77.7175179,0.0
1,14,False,30,10,9,12.983316,77.5303271,1.0
1,14,False,23,5,11,13.0501267,77.526015,0.0
1,2,False,23,8,11,13.09094844,77.53679215,0.0
1,3,False,18,5,2,13.0333704,77.5888083,1.0
1,14,False,41,5,2,13.0238148,77.5849714,1.0
1,14,False,43,10,2,12.9988243,77.5843343,1.0
1,14,False,32,5,2,13.0236971,77.5848231,1.0
1,11,False,50,2,11,12.9400211,77.7473129,0.0
1,14,False,28,3,11,13.0051817,77.68483,0.0
1,4,False,38,8,11,13.065334,77.4537511,0.0
1,14,False,41,8,2,13.0232903,77.5849689,1.0
1,14,False,41,8,2,13.023566,77.5849871,1.0
1,7,False,21,6,1,12.8661065,77.5919105,1.0
1,14,False,37,8,1,12.8972298,77.6001501,1.0
1,7,False,42,8,11,13.021037,77.5281404,0.0
1,7,False,53,8,11,13.0210666,77.5281911,0.0
1,14,False,35,2,11,12.9951755,77.7580241,0.0
1,14,False,30,8,9,12.9894968,77.506296,1.0
1,14,False,38,8,11,13.060265,77.4620637,0.0
1,16,False,14,2,17,12.9561567,77.6939233,1.0
1,2,False,12,8,11,13.2005963,77.6609968,0.0
1,14,False,43,8,2,12.9993949,77.5837931,1.0
1,4,False,19,3,11,13.0530017,77.6458557,0.0
1,14,False,18,5,2,13.0296745,77.5871846,1.0
1,8,False,50,2,11,12.9444517,77.7469317,0.0
1,14,False,3,3,14,12.9969117,77.6685412,1.0
1,16,False,45,1,11,12.984023,77.6037669,0.0
1,6,False,30,8,9,12.9891044,77.5069259,1.0
1,14,False,52,5,3,13.10944,77.6038233,1.0
1,14,False,21,7,7,12.883647,77.6428944,1.0
1,14,True,28,3,11,13.0195425,77.7085296,0.0
1,7,True,52,8,11,13.0818289,77.5482783,0.0
0,10,True,50,2,11,12.92080865,77.73643041,0.0
0,4,False,27,4,11,13.0256154,77.6199225,0.0
1,6,False,35,8,11,13.0007396,77.7574561,0.0
1,14,False,20,1,2,12.9940358,77.5848977,1.0
0,10,False,5,8,11,12.9017824,77.6605353,0.0
1,16,True,30,9,11,12.9854293,77.4793796,0.0
1,14,False,52,5,3,13.1087122,77.6040177,1.0
1,14,True,53,9,15,13.0361679,77.5416999,1.0
1,14,False,38,8,11,13.0749017,77.4370317,0.0
1,7,False,43,8,2,13.0059981,77.5837972,1.0
1,14,False,23,5,15,13.04158,77.5469183,1.0
1,14,False,23,5,15,13.0442533,77.5479436,1.0
1,14,False,28,8,11,13.0050171,77.6844668,0.0
1,14,False,38,8,11,13.0534637,77.4862042,0.0
1,14,False,32,5,2,13.0365267,77.589335,1.0
1,14,False,8,5,11,13.0469472,77.5026717,0.0
1,14,False,13,8,11,12.8468083,77.6699458,0.0
1,14,False,30,8,11,12.9857398,77.479266,0.0
1,11,False,50,2,11,12.9399903,77.7473462,0.0
1,14,False,13,8,7,12.8792647,77.6466964,1.0
1,14,False,28,3,11,13.02598,77.7200833,0.0
1,14,False,14,2,21,12.9563113,77.7058354,1.0
0,4,False,32,8,15,13.0450176,77.5816628,1.0
1,8,False,53,8,11,13.032425,77.55337134,0.0
1,14,False,9,8,3,13.1770041,77.6364868,1.0
1,14,False,28,8,11,13.0199901,77.7095006,0.0
1,6,False,5,8,11,12.9017161,77.6605373,0.0
1,14,False,41,5,2,13.0251867,77.5853333,1.0
1,11,False,26,9,11,12.9642324,77.5124845,0.0
1,14,False,41,5,2,13.022067,77.5845037,1.0
1,6,False,23,5,15,13.0414407,77.5458546,1.0
1,14,False,42,8,11,13.0089967,77.5269135,0.0
1,11,False,43,10,2,13.0042309,77.5839751,1.0
1,2,False,41,5,2,13.0281652,77.586313,1.0
1,2,False,31,9,11,12.89030403,77.48279024,0.0
1,3,False,50,2,11,12.9389572,77.7473947,0.0
1,2,False,31,9,11,12.89030403,77.48279024,0.0
1,6,False,28,3,11,13.0268667,77.7211683,0.0
1,2,False,31,9,11,12.89030403,77.48279024,0.0
1,14,False,43,1,2,12.998546,77.5839304,1.0
1,14,False,52,5,11,13.0981358,77.5718729,0.0
0,8,True,30,9,11,12.9821891,77.4802964,0.0
1,14,False,18,4,2,13.0496095,77.5932886,1.0
1,14,False,38,8,11,13.0561689,77.4747772,0.0
1,6,False,43,10,11,13.0327765,77.5640775,0.0
1,8,False,52,5,11,13.1028087,77.6276652,0.0
1,14,False,14,2,21,12.9567383,77.7075067,1.0
1,6,False,30,10,9,12.9831369,77.5305137,1.0
1,14,False,18,4,14,13.0458887,77.6019015,1.0
1,14,False,43,1,2,12.997957,77.5843292,1.0
1,16,False,3,8,11,13.0056981,77.6384102,0.0
0,4,False,14,2,13,12.9695191,77.7006056,1.0
1,3,False,50,2,11,12.9388557,77.7473015,0.0
1,14,False,52,5,11,13.1070167,77.5809664,0.0
1,14,False,28,8,11,13.0198055,77.7096787,0.0
1,14,False,28,8,11,13.0198893,77.7096328,0.0
1,6,False,43,10,2,13.0041907,77.5839614,1.0
1,7,False,46,8,1,12.8574558,77.5888635,1.0
1,14,False,32,10,2,13.0230345,77.5844505,1.0
1,8,False,30,9,9,12.9897125,77.5018663,1.0
0,10,True,20,1,2,12.99378563,77.58500934,1.0
1,4,False,19,3,11,13.0520864,77.6458472,0.0
1,8,False,19,4,6,13.0475005,77.628707,1.0
1,14,False,28,8,11,13.0469736,77.7519266,0.0
1,11,False,19,3,0,13.0405253,77.6416766,1.0
1,14,False,14,2,11,12.9616506,77.7167073,0.0
1,7,False,3,4,11,13.0056262,77.6382993,0.0
1,14,False,12,8,11,13.1988858,77.6956627,0.0
1,14,False,35,3,14,12.9953153,77.6667291,1.0
1,4,False,14,2,12,12.9468698,77.6988692,1.0
1,14,True,28,3,11,13.0197796,77.7095576,0.0
1,2,False,20,1,2,12.9968495,77.5847935,1.0
1,14,False,50,2,11,12.9669599,77.7484269,0.0
1,7,False,14,2,12,12.9522803,77.7002234,1.0
1,14,False,41,8,2,13.0266017,77.5872681,1.0
1,7,False,3,3,14,12.995969,77.6678125,1.0
1,14,False,38,8,11,13.0599489,77.463183,0.0
1,14,False,38,8,11,13.060012,77.4632605,0.0
1,14,False,43,10,2,13.0014389,77.5838218,1.0
1,8,False,50,2,11,12.9424775,77.7470829,0.0
1,14,False,46,7,11,12.8968387,77.5711191,0.0
1,14,True,27,4,11,13.0134371,77.6166422,0.0
1,14,False,53,9,19,13.0264842,77.5448307,1.0
0,8,True,5,8,11,12.9016722,77.6605921,0.0
1,14,False,26,9,11,12.9718578,77.5129088,0.0
1,14,False,28,8,11,13.0197731,77.7087354,0.0
1,2,False,52,5,11,13.0841133,77.5518104,0.0
1,14,False,50,2,21,12.95636169,77.73183671,1.0
1,14,False,32,8,11,13.05972511,77.57677197,0.0
1,3,False,50,8,11,12.9389341,77.7474303,0.0
1,14,True,5,7,11,12.9137134,77.6775778,0.0
1,14,False,35,2,11,12.9957617,77.7580471,0.0
1,14,False,35,3,14,12.9962836,77.6687917,1.0
1,11,False,28,3,11,13.0050412,77.6856826,0.0
1,14,False,38,8,11,13.0600554,77.465896,0.0
1,14,False,30,9,9,12.9902837,77.5043876,1.0
1,14,False,29,6,16,12.9113033,77.5670083,1.0
1,6,False,30,9,9,12.9907263,77.5015706,1.0
1,14,False,17,5,10,13.0486094,77.5137389,1.0
1,16,True,27,4,11,13.0116593,77.6159324,0.0
1,4,False,19,4,0,13.0393963,77.6417466,1.0
0,10,False,28,8,11,13.09944256,77.6981959,0.0
1,7,False,30,9,9,12.9887556,77.4994315,1.0
1,14,False,6,9,10,12.93880013,77.52290747,1.0
1,14,False,30,9,9,12.9890709,77.5072986,1.0
1,4,False,19,3,11,13.0572585,77.6484155,0.0
1,14,False,33,7,7,12.9118314,77.6257063,1.0
1,14,False,6,9,11,12.9475888,77.5239633,0.0
1,14,False,3,3,14,13.0034967,77.6632833,1.0
0,9,False,9,8,11,13.184446,77.6797199,0.0
1,14,False,30,9,9,12.9896263,77.5017355,1.0
0,4,False,14,2,13,12.9694366,77.7006513,1.0
1,14,False,38,8,11,13.0578168,77.4688209,0.0
1,14,False,20,1,2,12.9971792,77.5845996,1.0
1,6,True,43,10,2,12.999465,77.5842967,1.0
1,11,False,18,4,2,13.0497305,77.5947628,1.0
1,14,False,8,5,11,13.0442323,77.5210725,0.0
1,14,False,19,4,0,13.039231,77.6413996,1.0
1,6,False,23,5,15,13.0411591,77.5457924,1.0
1,2,False,9,8,11,13.1544591,77.7275651,0.0
1,14,False,50,2,11,12.9486698,77.7179181,0.0
1,14,False,30,9,9,12.9889819,77.5002871,1.0
1,14,False,6,9,11,12.9514817,77.5207876,0.0
1,14,False,50,2,11,12.9742933,77.75069,0.0
1,14,False,14,2,12,12.9498464,77.6993198,1.0
1,11,True,19,4,0,13.0394665,77.6413904,1.0
1,2,False,5,2,12,12.9227359,77.6700495,1.0
1,14,False,23,5,11,13.0504655,77.5529785,0.0
1,14,False,35,2,11,12.9928394,77.7112655,0.0
0,4,False,14,2,13,12.9696116,77.7009772,1.0
1,14,False,41,5,11,13.0060289,77.5932338,0.0
0,4,False,32,4,2,13.0511128,77.5930445,1.0
1,14,False,23,5,15,13.042539,77.5495742,1.0
1,14,True,28,3,11,13.0199049,77.709868,0.0
1,14,False,50,2,11,12.9692572,77.7498516,0.0
1,14,False,23,4,11,13.0491785,77.5549561,0.0
1,14,False,7,1,10,12.9621653,77.5642902,1.0
0,4,False,14,2,13,12.9694104,77.7006492,1.0
1,14,True,28,3,11,13.0137217,77.7000983,0.0
1,7,False,24,8,11,12.88344484,77.57432792,0.0
1,14,False,33,7,7,12.9126411,77.6250896,1.0
1,14,False,19,4,6,13.0529745,77.631348,1.0
1,14,False,13,6,11,12.8748071,77.6692195,0.0
1,14,False,13,8,11,12.8417072,77.6442073,0.0
1,13,False,43,10,11,13.0139185,77.5793879,0.0
1,2,False,5,2,11,12.9153517,77.6900667,0.0
1,14,False,3,4,11,13.0098453,77.6500858,0.0
1,14,False,31,9,11,12.9210898,77.529154,0.0
1,6,False,12,8,11,13.2294452,77.6903518,0.0
1,14,False,50,8,11,12.8964784,77.720464,0.0
1,14,False,25,3,17,12.9591587,77.6600696,1.0
1,14,True,22,6,16,12.9064217,77.5804683,1.0
1,14,False,18,5,2,13.0303387,77.5871798,1.0
1,14,True,28,3,11,13.0199617,77.7092517,0.0
1,14,False,30,10,9,12.98380495,77.52899131,1.0
1,2,False,39,9,11,13.0496326,77.4944754,0.0
1,14,False,43,10,2,12.9986587,77.5843121,1.0
1,14,False,12,8,11,13.2502567,77.7070167,0.0
0,4,False,14,2,13,12.9694271,77.7006105,1.0
1,2,False,26,9,11,12.971225,77.5063956,0.0
1,2,False,26,9,11,12.971225,77.5063956,0.0
1,2,False,26,9,11,12.971225,77.5063956,0.0
1,14,False,15,7,12,12.9193469,77.6429512,1.0
1,14,False,43,10,2,13.004387,77.5840704,1.0
1,6,False,36,10,22,13.0128968,77.5546325,1.0
1,14,False,42,9,11,13.0112933,77.52895,0.0
1,14,False,39,9,11,13.0494288,77.4947532,0.0
0,4,False,22,7,1,12.8973337,77.599845,1.0
1,14,False,50,2,11,12.9400972,77.7473413,0.0
1,14,False,53,5,11,13.03484,77.557342,0.0
0,4,False,14,2,13,12.9695647,77.7006957,1.0
1,6,False,28,3,11,13.0050133,77.685085,0.0
1,14,True,28,3,11,13.0200101,77.7099626,0.0
1,14,False,53,9,15,13.0370812,77.5418374,1.0
1,6,False,32,5,11,13.0345827,77.5755233,0.0
1,6,False,53,5,19,13.0239979,77.5541726,1.0
0,4,False,14,2,13,12.9695046,77.7005611,1.0
1,14,False,23,5,15,13.0422769,77.5484704,1.0
1,6,False,23,5,15,13.0411509,77.545984,1.0
1,14,False,43,5,2,13.021378,77.5842667,1.0
1,14,False,38,8,11,13.0560892,77.4749277,0.0
1,14,False,26,9,11,12.9796057,77.5105862,0.0
0,10,False,29,9,11,12.9180359,77.5467202,0.0
1,14,False,43,10,2,12.9994123,77.5843319,1.0
1,14,False,25,0,11,12.9658108,77.65806,0.0
1,14,False,31,9,11,12.9039683,77.5105667,0.0
1,14,False,8,8,11,13.0796571,77.5020024,0.0
1,7,False,35,3,13,12.9965713,77.683646,1.0
1,6,False,20,1,2,12.9911376,77.5855515,1.0
1,14,False,3,3,13,13.0003798,77.6762968,1.0
1,14,False,29,6,16,12.9130048,77.5666863,1.0
1,6,False,23,5,15,13.0416033,77.5468346,1.0
1,7,False,43,10,2,12.9985379,77.5844506,1.0
1,14,False,3,3,11,12.999518,77.6743497,0.0
1,14,False,38,8,11,13.0736844,77.4397021,0.0
0,4,False,43,10,11,13.0260297,77.5803894,0.0
1,6,False,9,8,11,13.2048991,77.634578,0.0
1,2,False,21,6,1,12.8578234,77.5891417,1.0
1,6,False,23,5,15,13.039775,77.5434356,1.0
1,14,False,9,8,11,13.1729433,77.7302567,0.0
1,14,False,43,1,2,12.9987004,77.584156,1.0
1,14,False,14,2,12,12.9351517,77.6909271,1.0
0,10,False,30,9,9,12.988794,77.4938951,1.0
1,4,False,38,8,11,12.8010411,77.7121231,0.0
1,4,False,38,8,11,12.8015592,77.7121308,0.0
0,10,True,13,8,11,12.85849674,77.70843889,0.0
1,14,False,13,6,11,12.861995,77.6598631,0.0
1,2,False,52,5,11,13.09591716,77.56173962,0.0
1,2,False,8,5,11,13.0489064,77.4968648,0.0
1,14,False,16,0,11,12.9621751,77.630028,0.0
1,14,False,3,0,14,12.99827828,77.66343478,1.0
1,14,False,3,3,14,12.9970209,77.6641897,1.0
1,14,False,38,8,11,13.0574195,77.4729628,0.0
0,4,True,18,4,11,13.0728062,77.6022497,0.0
0,10,True,37,7,11,12.8983117,77.6055099,0.0
0,4,False,46,6,11,12.8819199,77.5504489,0.0
1,14,False,28,3,13,13.0027412,77.6796932,1.0
0,4,False,14,2,13,12.9695891,77.7006312,1.0
1,2,False,46,6,11,12.87567087,77.54369931,0.0
0,4,False,14,2,13,12.9693211,77.7012017,1.0
1,14,False,43,10,2,13.0200175,77.5837123,1.0
1,14,False,52,8,3,13.0891594,77.5960975,1.0
1,6,False,38,8,11,13.057345,77.4725633,0.0
1,14,False,38,8,11,13.0600562,77.4632125,0.0
1,6,False,38,8,11,13.0574942,77.4725428,0.0
1,16,False,14,8,11,12.936533,77.7038371,0.0
0,4,True,19,3,11,13.0493257,77.645601,0.0
1,14,False,14,8,12,12.9524768,77.6997647,1.0
1,14,False,30,8,11,12.9856366,77.4863683,0.0
1,14,False,14,8,13,12.96753749,77.70197706,1.0
1,14,False,46,8,11,12.8689366,77.5363322,0.0
1,4,False,19,8,11,13.0741677,77.6516608,0.0
1,14,False,23,5,15,13.0418082,77.5474239,1.0
1,6,False,32,5,2,13.03221,77.58787,1.0
1,2,False,26,8,11,12.9625796,77.5124517,0.0
0,4,False,14,2,13,12.9696589,77.7006699,1.0
1,14,False,41,5,2,13.02339,77.5848618,1.0
1,14,False,50,2,11,12.9424948,77.7466463,0.0
1,14,False,52,5,3,13.1091483,77.60362,1.0
1,14,False,50,2,11,12.943155,77.7470803,0.0
1,14,True,31,8,11,12.9459584,77.4693985,0.0
1,6,False,18,5,2,13.0366858,77.5901,1.0
1,6,False,18,5,2,13.0384993,77.5895607,1.0
0,4,False,14,2,13,12.9694684,77.7006456,1.0
1,8,False,30,9,9,12.989998,77.5031421,1.0
1,14,False,8,8,11,13.0801789,77.5023143,0.0
1,14,False,52,5,3,13.1097617,77.6032733,1.0
1,4,False,52,5,11,13.0904756,77.60245,0.0
1,14,False,43,8,2,13.0033728,77.5836623,1.0
1,14,False,8,5,11,13.0477372,77.5008666,0.0
1,14,False,50,8,11,12.9872859,77.7368416,0.0
1,14,False,39,9,11,13.0473723,77.5006138,0.0
1,14,False,43,10,2,12.9996421,77.5838816,1.0
0,4,False,32,5,11,13.026383,77.5803894,0.0
1,14,False,38,8,11,13.0573983,77.4730383,0.0
1,6,False,26,9,11,12.945192,77.4953199,0.0
1,6,False,18,4,14,13.0436283,77.6022483,1.0
0,4,False,29,6,11,12.9093833,77.5496433,0.0
1,14,True,18,4,2,13.0493864,77.5942175,1.0
1,14,False,20,1,2,12.9966168,77.5848161,1.0
1,14,False,20,1,2,12.9961799,77.5848005,1.0
1,14,False,43,10,2,12.9997059,77.5839711,1.0
1,14,False,39,9,11,13.0472913,77.5007091,0.0
1,14,False,32,5,15,13.0459483,77.5808312,1.0
1,6,False,19,3,0,13.0422533,77.6418933,1.0
1,14,False,2,6,16,12.9146669,77.5658108,1.0
1,7,False,35,3,14,12.9959693,77.6679126,1.0
1,7,False,35,8,11,12.994761,77.6985778,0.0
